time_s,mode,downrange_m,altitude_m,velocity_m_s,mach,flight_path_angle_deg,dynamic_pressure_pa,air_density_kg_m3,static_temperature_k,mass_kg,thrust_n,drag_n,thrust_to_weight,along_path_accel_m_s2,along_path_accel_g,load_n_roll_axial_g,load_n_yaw_normal_g,load_n_total_g,axial_force_n,normal_force_n,turn_radius_m,fuel_burned_kg,fuel_flow_kg_s,specific_impulse_s,stall_speed_m_s
199.9,return,6687.8016,992.0324,74.5477,0.221562,-9.0,3091.317,1.112513,281.7018,20.55478,0.0,47.5994,0.0,-0.78163,-0.079704,-0.236139,0.987688,1.015524,-47.599,199.092,0.0,2.1248381,0.0,0.0,45.7491
199.92,return,6686.3293,991.7992,74.53207,0.221515,-9.0,3090.091,1.112538,281.7033,20.55478,0.0,47.5944,0.0,-0.78139,-0.07968,-0.236115,0.987688,1.015519,-47.594,199.092,0.0,2.1248381,0.0,0.0,45.7486
199.94,return,6684.8573,991.566,74.51644,0.221467,-9.0,3088.866,1.112564,281.7048,20.55478,0.0,47.5895,0.0,-0.78116,-0.079656,-0.23609,0.987688,1.015513,-47.59,199.092,0.0,2.1248381,0.0,0.0,45.7481
199.96,return,6683.3856,991.3329,74.50082,0.22142,-9.0,3087.642,1.112589,281.7063,20.55478,0.0,47.5846,0.0,-0.78092,-0.079631,-0.236066,0.987688,1.015507,-47.585,199.092,0.0,2.1248381,0.0,0.0,45.7475
199.98,return,6681.9143,991.0999,74.4852,0.221373,-9.0,3086.418,1.112615,281.7079,20.55478,0.0,47.5797,0.0,-0.78068,-0.079607,-0.236042,0.987688,1.015502,-47.58,199.092,0.0,2.1248381,0.0,0.0,45.747
200.0,return,6680.4432,990.8669,74.46959,0.221326,-9.0,3085.195,1.11264,281.7094,20.55478,0.0,47.5749,0.0,-0.78044,-0.079583,-0.236017,0.987688,1.015496,-47.575,199.092,0.0,2.1248381,0.0,0.0,45.7465
200.02,return,6678.9725,990.634,74.45398,0.221279,-9.0,3083.972,1.112665,281.7109,20.55478,0.0,47.57,0.0,-0.7802,-0.079559,-0.235993,0.987688,1.015491,-47.57,199.092,0.0,2.1248381,0.0,0.0,45.746
200.04,return,6677.502,990.4011,74.43837,0.221233,-9.0,3082.75,1.112691,281.7124,20.55478,0.0,47.5651,0.0,-0.77997,-0.079535,-0.235969,0.987688,1.015485,-47.565,199.092,0.0,2.1248381,0.0,0.0,45.7454
200.06,return,6676.0319,990.1682,74.42277,0.221186,-9.0,3081.528,1.112716,281.7139,20.55478,0.0,47.5603,0.0,-0.77973,-0.07951,-0.235945,0.987688,1.015479,-47.56,199.092,0.0,2.1248381,0.0,0.0,45.7449
200.08,return,6674.5621,989.9354,74.40718,0.221139,-9.0,3080.308,1.112742,281.7154,20.55478,0.0,47.5554,0.0,-0.7795,-0.079486,-0.235921,0.987688,1.015474,-47.555,199.092,0.0,2.1248381,0.0,0.0,45.7444
200.1,return,6673.0926,989.7027,74.39159,0.221092,-9.0,3079.087,1.112767,281.7169,20.55478,0.0,47.5506,0.0,-0.77926,-0.079462,-0.235897,0.987688,1.015468,-47.551,199.092,0.0,2.1248381,0.0,0.0,45.7439
200.12,return,6671.6234,989.47,74.376,0.221045,-9.0,3077.868,1.112793,281.7184,20.55478,0.0,47.5457,0.0,-0.77902,-0.079438,-0.235873,0.987688,1.015463,-47.546,199.092,0.0,2.1248381,0.0,0.0,45.7434
200.14,return,6670.1545,989.2373,74.36042,0.220998,-9.0,3076.648,1.112818,281.72,20.55478,0.0,47.5409,0.0,-0.77879,-0.079414,-0.235849,0.987688,1.015457,-47.541,199.092,0.0,2.1248381,0.0,0.0,45.7428
200.16,return,6668.6859,989.0047,74.34485,0.220951,-9.0,3075.43,1.112844,281.7215,20.55478,0.0,47.5361,0.0,-0.77855,-0.07939,-0.235825,0.987688,1.015451,-47.536,199.092,0.0,2.1248381,0.0,0.0,45.7423
200.18,return,6667.2176,988.7722,74.32928,0.220904,-9.0,3074.212,1.112869,281.723,20.55478,0.0,47.5313,0.0,-0.77832,-0.079367,-0.235801,0.987688,1.015446,-47.531,199.092,0.0,2.1248381,0.0,0.0,45.7418
200.2,return,6665.7496,988.5397,74.31371,0.220857,-9.0,3072.995,1.112894,281.7245,20.55478,0.0,47.5264,0.0,-0.77809,-0.079343,-0.235777,0.987688,1.01544,-47.526,199.092,0.0,2.1248381,0.0,0.0,45.7413
200.22,return,6664.282,988.3072,74.29815,0.22081,-9.0,3071.778,1.11292,281.726,20.55478,0.0,47.5216,0.0,-0.77785,-0.079319,-0.235753,0.987688,1.015435,-47.522,199.092,0.0,2.1248381,0.0,0.0,45.7407
200.24,return,6662.8146,988.0748,74.28259,0.220764,-9.0,3070.562,1.112945,281.7275,20.55478,0.0,47.5169,0.0,-0.77762,-0.079295,-0.23573,0.987688,1.015429,-47.517,199.092,0.0,2.1248381,0.0,0.0,45.7402
200.26,return,6661.3475,987.8424,74.26704,0.220717,-9.0,3069.346,1.112971,281.729,20.55478,0.0,47.5121,0.0,-0.77739,-0.079271,-0.235706,0.987688,1.015424,-47.512,199.092,0.0,2.1248381,0.0,0.0,45.7397
200.28,return,6659.8808,987.6101,74.25149,0.22067,-9.0,3068.131,1.112996,281.7305,20.55478,0.0,47.5073,0.0,-0.77715,-0.079248,-0.235682,0.987688,1.015418,-47.507,199.092,0.0,2.1248381,0.0,0.0,45.7392
200.3,return,6658.4144,987.3779,74.23595,0.220623,-9.0,3066.917,1.113021,281.732,20.55478,0.0,47.5025,0.0,-0.77692,-0.079224,-0.235659,0.987688,1.015413,-47.503,199.092,0.0,2.1248381,0.0,0.0,45.7387
200.32,return,6656.9482,987.1457,74.22041,0.220576,-9.0,3065.703,1.113047,281.7336,20.55478,0.0,47.4978,0.0,-0.77669,-0.0792,-0.235635,0.987688,1.015407,-47.498,199.092,0.0,2.1248381,0.0,0.0,45.7381
200.34,return,6655.4824,986.9135,74.20488,0.22053,-9.0,3064.49,1.113072,281.7351,20.55478,0.0,47.493,0.0,-0.77646,-0.079177,-0.235611,0.987688,1.015402,-47.493,199.092,0.0,2.1248381,0.0,0.0,45.7376
200.36,return,6654.0169,986.6814,74.18935,0.220483,-9.0,3063.277,1.113097,281.7366,20.55478,0.0,47.4883,0.0,-0.77623,-0.079153,-0.235588,0.987688,1.015396,-47.488,199.092,0.0,2.1248381,0.0,0.0,45.7371
200.38,return,6652.5517,986.4493,74.17382,0.220436,-9.0,3062.065,1.113123,281.7381,20.55478,0.0,47.4835,0.0,-0.776,-0.07913,-0.235564,0.987688,1.015391,-47.484,199.092,0.0,2.1248381,0.0,0.0,45.7366
200.4,return,6651.0868,986.2173,74.1583,0.220389,-9.0,3060.853,1.113148,281.7396,20.55478,0.0,47.4788,0.0,-0.77577,-0.079106,-0.235541,0.987688,1.015385,-47.479,199.092,0.0,2.1248381,0.0,0.0,45.736
200.42,return,6649.6222,985.9853,74.14279,0.220343,-9.0,3059.642,1.113173,281.7411,20.55478,0.0,47.4741,0.0,-0.77554,-0.079083,-0.235517,0.987688,1.01538,-47.474,199.092,0.0,2.1248381,0.0,0.0,45.7355
200.44,return,6648.1579,985.7534,74.12728,0.220296,-9.0,3058.432,1.113199,281.7426,20.55478,0.0,47.4693,0.0,-0.77531,-0.079059,-0.235494,0.987688,1.015375,-47.469,199.092,0.0,2.1248381,0.0,0.0,45.735
200.46,return,6646.6939,985.5215,74.11177,0.220249,-9.0,3057.222,1.113224,281.7441,20.55478,0.0,47.4646,0.0,-0.77508,-0.079036,-0.235471,0.987688,1.015369,-47.465,199.092,0.0,2.1248381,0.0,0.0,45.7345
200.48,return,6645.2302,985.2897,74.09627,0.220203,-9.0,3056.013,1.11325,281.7456,20.55478,0.0,47.4599,0.0,-0.77485,-0.079013,-0.235447,0.987688,1.015364,-47.46,199.092,0.0,2.1248381,0.0,0.0,45.734
200.5,return,6643.7668,985.0579,74.08077,0.220156,-9.0,3054.804,1.113275,281.7471,20.55478,0.0,47.4552,0.0,-0.77462,-0.078989,-0.235424,0.987688,1.015358,-47.455,199.092,0.0,2.1248381,0.0,0.0,45.7334
200.52,return,6642.3038,984.8262,74.06528,0.220109,-9.0,3053.596,1.1133,281.7486,20.55478,0.0,47.4505,0.0,-0.77439,-0.078966,-0.235401,0.987688,1.015353,-47.451,199.092,0.0,2.1248381,0.0,0.0,45.7329
200.54,return,6640.841,984.5945,74.04979,0.220063,-9.0,3052.389,1.113326,281.7501,20.55478,0.0,47.4459,0.0,-0.77417,-0.078943,-0.235377,0.987688,1.015348,-47.446,199.092,0.0,2.1248381,0.0,0.0,45.7324
200.56,return,6639.3785,984.3629,74.03431,0.220016,-9.0,3051.182,1.113351,281.7516,20.55478,0.0,47.4412,0.0,-0.77394,-0.07892,-0.235354,0.987688,1.015342,-47.441,199.092,0.0,2.1248381,0.0,0.0,45.7319
200.58,return,6637.9164,984.1313,74.01883,0.21997,-9.0,3049.975,1.113376,281.7531,20.55478,0.0,47.4365,0.0,-0.77371,-0.078897,-0.235331,0.987688,1.015337,-47.437,199.092,0.0,2.1248381,0.0,0.0,45.7314
200.6,return,6636.4545,983.8998,74.00335,0.219923,-9.0,3048.769,1.113401,281.7547,20.55478,0.0,47.4319,0.0,-0.77349,-0.078874,-0.235308,0.987688,1.015332,-47.432,199.092,0.0,2.1248381,0.0,0.0,45.7308
200.62,return,6634.993,983.6683,73.98788,0.219877,-9.0,3047.564,1.113427,281.7562,20.55478,0.0,47.4272,0.0,-0.77326,-0.07885,-0.235285,0.987688,1.015326,-47.427,199.092,0.0,2.1248381,0.0,0.0,45.7303
200.64,return,6633.5318,983.4369,73.97242,0.21983,-9.0,3046.36,1.113452,281.7577,20.55478,0.0,47.4226,0.0,-0.77303,-0.078827,-0.235262,0.987688,1.015321,-47.423,199.092,0.0,2.1248381,0.0,0.0,45.7298
200.66,return,6632.0708,983.2055,73.95696,0.219783,-9.0,3045.155,1.113477,281.7592,20.55478,0.0,47.4179,0.0,-0.77281,-0.078804,-0.235239,0.987688,1.015316,-47.418,199.092,0.0,2.1248381,0.0,0.0,45.7293
200.68,return,6630.6102,982.9741,73.9415,0.219737,-9.0,3043.952,1.113503,281.7607,20.55478,0.0,47.4133,0.0,-0.77258,-0.078781,-0.235216,0.987688,1.01531,-47.413,199.092,0.0,2.1248381,0.0,0.0,45.7288
200.7,return,6629.1499,982.7428,73.92605,0.21969,-9.0,3042.749,1.113528,281.7622,20.55478,0.0,47.4087,0.0,-0.77236,-0.078759,-0.235193,0.987688,1.015305,-47.409,199.092,0.0,2.1248381,0.0,0.0,45.7282
200.72,return,6627.6899,982.5116,73.9106,0.219644,-9.0,3041.547,1.113553,281.7637,20.55478,0.0,47.4041,0.0,-0.77213,-0.078736,-0.23517,0.987688,1.0153,-47.404,199.092,0.0,2.1248381,0.0,0.0,45.7277
200.74,return,6626.2302,982.2804,73.89516,0.219597,-9.0,3040.345,1.113578,281.7652,20.55478,0.0,47.3995,0.0,-0.77191,-0.078713,-0.235147,0.987688,1.015294,-47.399,199.092,0.0,2.1248381,0.0,0.0,45.7272
200.76,return,6624.7708,982.0493,73.87972,0.219551,-9.0,3039.143,1.113604,281.7667,20.55478,0.0,47.3949,0.0,-0.77169,-0.07869,-0.235124,0.987688,1.015289,-47.395,199.092,0.0,2.1248381,0.0,0.0,45.7267
200.78,return,6623.3117,981.8182,73.86429,0.219505,-9.0,3037.943,1.113629,281.7682,20.55478,0.0,47.3903,0.0,-0.77146,-0.078667,-0.235102,0.987688,1.015284,-47.39,199.092,0.0,2.1248381,0.0,0.0,45.7262
200.8,return,6621.8529,981.5871,73.84886,0.219458,-9.0,3036.743,1.113654,281.7697,20.55478,0.0,47.3857,0.0,-0.77124,-0.078644,-0.235079,0.987688,1.015278,-47.386,199.092,0.0,2.1248381,0.0,0.0,45.7257
200.82,return,6620.3944,981.3561,73.83343,0.219412,-9.0,3035.543,1.11368,281.7712,20.55478,0.0,47.3811,0.0,-0.77102,-0.078622,-0.235056,0.987688,1.015273,-47.381,199.092,0.0,2.1248381,0.0,0.0,45.7251
200.84,return,6618.9362,981.1252,73.81801,0.219365,-9.0,3034.344,1.113705,281.7727,20.55478,0.0,47.3765,0.0,-0.77079,-0.078599,-0.235034,0.987688,1.015268,-47.377,199.092,0.0,2.1248381,0.0,0.0,45.7246
200.86,return,6617.4783,980.8942,73.8026,0.219319,-9.0,3033.146,1.11373,281.7742,20.55478,0.0,47.372,0.0,-0.77057,-0.078576,-0.235011,0.987688,1.015263,-47.372,199.092,0.0,2.1248381,0.0,0.0,45.7241
200.88,return,6616.0208,980.6634,73.78719,0.219273,-9.0,3031.948,1.113755,281.7757,20.55478,0.0,47.3674,0.0,-0.77035,-0.078554,-0.234988,0.987688,1.015257,-47.367,199.092,0.0,2.1248381,0.0,0.0,45.7236
200.9,return,6614.5635,980.4326,73.77178,0.219226,-9.0,3030.75,1.113781,281.7772,20.55478,0.0,47.3629,0.0,-0.77013,-0.078531,-0.234966,0.987688,1.015252,-47.363,199.092,0.0,2.1248381,0.0,0.0,45.7231
200.92,return,6613.1065,980.2018,73.75638,0.21918,-9.0,3029.553,1.113806,281.7787,20.55478,0.0,47.3583,0.0,-0.76991,-0.078509,-0.234943,0.987688,1.015247,-47.358,199.092,0.0,2.1248381,0.0,0.0,45.7225
200.94,return,6611.6499,979.9711,73.74098,0.219133,-9.0,3028.357,1.113831,281.7802,20.55478,0.0,47.3538,0.0,-0.76969,-0.078486,-0.234921,0.987688,1.015242,-47.354,199.092,0.0,2.1248381,0.0,0.0,45.722
200.96,return,6610.1935,979.7404,73.72559,0.219087,-9.0,3027.162,1.113856,281.7817,20.55478,0.0,47.3493,0.0,-0.76947,-0.078464,-0.234898,0.987688,1.015237,-47.349,199.092,0.0,2.1248381,0.0,0.0,45.7215
200.98,return,6608.7374,979.5098,73.7102,0.219041,-9.0,3025.966,1.113881,281.7832,20.55478,0.0,47.3448,0.0,-0.76925,-0.078441,-0.234876,0.987688,1.015231,-47.345,199.092,0.0,2.1248381,0.0,0.0,45.721
201.0,return,6607.2817,979.2793,73.69481,0.218995,-9.0,3024.772,1.113907,281.7847,20.55478,0.0,47.3402,0.0,-0.76903,-0.078419,-0.234853,0.987688,1.015226,-47.34,199.092,0.0,2.1248381,0.0,0.0,45.7205
201.02,return,6605.8263,979.0487,73.67943,0.218948,-9.0,3023.578,1.113932,281.7862,20.55478,0.0,47.3357,0.0,-0.76881,-0.078397,-0.234831,0.987688,1.015221,-47.336,199.092,0.0,2.1248381,0.0,0.0,45.72
201.04,return,6604.3711,978.8183,73.66405,0.218902,-9.0,3022.384,1.113957,281.7877,20.55478,0.0,47.3312,0.0,-0.76859,-0.078374,-0.234809,0.987688,1.015216,-47.331,199.092,0.0,2.1248381,0.0,0.0,45.7194
201.06,return,6602.9163,978.5878,73.64868,0.218856,-9.0,3021.191,1.113982,281.7892,20.55478,0.0,47.3268,0.0,-0.76837,-0.078352,-0.234787,0.987688,1.015211,-47.327,199.092,0.0,2.1248381,0.0,0.0,45.7189
201.08,return,6601.4617,978.3575,73.63332,0.218809,-9.0,3019.999,1.114007,281.7907,20.55478,0.0,47.3223,0.0,-0.76815,-0.07833,-0.234764,0.987688,1.015206,-47.322,199.092,0.0,2.1248381,0.0,0.0,45.7184
201.1,return,6600.0075,978.1271,73.61795,0.218763,-9.0,3018.807,1.114033,281.7922,20.55478,0.0,47.3178,0.0,-0.76794,-0.078308,-0.234742,0.987688,1.015201,-47.318,199.092,0.0,2.1248381,0.0,0.0,45.7179
201.12,return,6598.5536,977.8969,73.60259,0.218717,-9.0,3017.616,1.114058,281.7937,20.55478,0.0,47.3133,0.0,-0.76772,-0.078286,-0.23472,0.987688,1.015195,-47.313,199.092,0.0,2.1248381,0.0,0.0,45.7174
201.14,return,6597.0999,977.6666,73.58724,0.218671,-9.0,3016.425,1.114083,281.7952,20.55478,0.0,47.3089,0.0,-0.7675,-0.078263,-0.234698,0.987688,1.01519,-47.309,199.092,0.0,2.1248381,0.0,0.0,45.7169
201.16,return,6595.6466,977.4364,73.57189,0.218625,-9.0,3015.235,1.114108,281.7967,20.55478,0.0,47.3044,0.0,-0.76729,-0.078241,-0.234676,0.987688,1.015185,-47.304,199.092,0.0,2.1248381,0.0,0.0,45.7163
201.18,return,6594.1936,977.2063,73.55654,0.218578,-9.0,3014.045,1.114133,281.7982,20.55478,0.0,47.3,0.0,-0.76707,-0.078219,-0.234654,0.987688,1.01518,-47.3,199.092,0.0,2.1248381,0.0,0.0,45.7158
201.2,return,6592.7409,976.9762,73.5412,0.218532,-9.0,3012.856,1.114158,281.7997,20.55478,0.0,47.2955,0.0,-0.76685,-0.078197,-0.234632,0.987688,1.015175,-47.296,199.092,0.0,2.1248381,0.0,0.0,45.7153
201.22,return,6591.2885,976.7462,73.52587,0.218486,-9.0,3011.668,1.114184,281.8011,20.55478,0.0,47.2911,0.0,-0.76664,-0.078175,-0.23461,0.987688,1.01517,-47.291,199.092,0.0,2.1248381,0.0,0.0,45.7148
201.24,return,6589.8364,976.5162,73.51053,0.21844,-9.0,3010.48,1.114209,281.8026,20.55478,0.0,47.2867,0.0,-0.76642,-0.078153,-0.234588,0.987688,1.015165,-47.287,199.092,0.0,2.1248381,0.0,0.0,45.7143
201.26,return,6588.3846,976.2862,73.4952,0.218394,-9.0,3009.292,1.114234,281.8041,20.55478,0.0,47.2823,0.0,-0.76621,-0.078131,-0.234566,0.987688,1.01516,-47.282,199.092,0.0,2.1248381,0.0,0.0,45.7138
201.28,return,6586.9331,976.0563,73.47988,0.218348,-9.0,3008.106,1.114259,281.8056,20.55478,0.0,47.2779,0.0,-0.76599,-0.07811,-0.234544,0.987688,1.015155,-47.278,199.092,0.0,2.1248381,0.0,0.0,45.7132
201.3,return,6585.4819,975.8265,73.46456,0.218302,-9.0,3006.919,1.114284,281.8071,20.55478,0.0,47.2735,0.0,-0.76578,-0.078088,-0.234522,0.987688,1.01515,-47.273,199.092,0.0,2.1248381,0.0,0.0,45.7127
201.32,return,6584.031,975.5967,73.44924,0.218256,-9.0,3005.733,1.114309,281.8086,20.55478,0.0,47.2691,0.0,-0.76556,-0.078066,-0.2345,0.987688,1.015145,-47.269,199.092,0.0,2.1248381,0.0,0.0,45.7122
201.34,return,6582.5804,975.367,73.43393,0.218209,-9.0,3004.548,1.114335,281.8101,20.55478,0.0,47.2647,0.0,-0.76535,-0.078044,-0.234479,0.987688,1.01514,-47.265,199.092,0.0,2.1248381,0.0,0.0,45.7117
201.36,return,6581.1301,975.1372,73.41863,0.218163,-9.0,3003.363,1.11436,281.8116,20.55478,0.0,47.2603,0.0,-0.76514,-0.078022,-0.234457,0.987688,1.015135,-47.26,199.092,0.0,2.1248381,0.0,0.0,45.7112
201.38,return,6579.6801,974.9076,73.40332,0.218117,-9.0,3002.179,1.114385,281.8131,20.55478,0.0,47.2559,0.0,-0.76493,-0.078001,-0.234435,0.987688,1.01513,-47.256,199.092,0.0,2.1248381,0.0,0.0,45.7107
201.4,return,6578.2304,974.678,73.38802,0.218071,-9.0,3000.996,1.11441,281.8146,20.55478,0.0,47.2516,0.0,-0.76471,-0.077979,-0.234414,0.987688,1.015125,-47.252,199.092,0.0,2.1248381,0.0,0.0,45.7101
201.42,return,6576.781,974.4484,73.37273,0.218025,-9.0,2999.812,1.114435,281.8161,20.55478,0.0,47.2472,0.0,-0.7645,-0.077957,-0.234392,0.987688,1.01512,-47.247,199.092,0.0,2.1248381,0.0,0.0,45.7096
201.44,return,6575.3319,974.2189,73.35744,0.217979,-9.0,2998.63,1.11446,281.8176,20.55478,0.0,47.2429,0.0,-0.76429,-0.077936,-0.23437,0.987688,1.015115,-47.243,199.092,0.0,2.1248381,0.0,0.0,45.7091
201.46,return,6573.8831,973.9894,73.34215,0.217933,-9.0,2997.448,1.114485,281.8191,20.55478,0.0,47.2385,0.0,-0.76408,-0.077914,-0.234349,0.987688,1.01511,-47.239,199.092,0.0,2.1248381,0.0,0.0,45.7086
201.48,return,6572.4346,973.76,73.32687,0.217887,-9.0,2996.266,1.11451,281.8206,20.55478,0.0,47.2342,0.0,-0.76387,-0.077893,-0.234327,0.987688,1.015105,-47.234,199.092,0.0,2.1248381,0.0,0.0,45.7081
201.5,return,6570.9865,973.5307,73.3116,0.217841,-9.0,2995.085,1.114535,281.8221,20.55478,0.0,47.2298,0.0,-0.76366,-0.077871,-0.234306,0.987688,1.0151,-47.23,199.092,0.0,2.1248381,0.0,0.0,45.7076
201.52,return,6569.5386,973.3013,73.29632,0.217795,-9.0,2993.905,1.11456,281.8235,20.55478,0.0,47.2255,0.0,-0.76345,-0.07785,-0.234284,0.987688,1.015095,-47.226,199.092,0.0,2.1248381,0.0,0.0,45.7071
201.54,return,6568.091,973.0721,73.28105,0.217749,-9.0,2992.725,1.114586,281.825,20.55478,0.0,47.2212,0.0,-0.76324,-0.077828,-0.234263,0.987688,1.01509,-47.221,199.092,0.0,2.1248381,0.0,0.0,45.7065
201.56,return,6566.6437,972.8428,73.26579,0.217703,-9.0,2991.546,1.114611,281.8265,20.55478,0.0,47.2169,0.0,-0.76303,-0.077807,-0.234242,0.987688,1.015085,-47.217,199.092,0.0,2.1248381,0.0,0.0,45.706
201.58,return,6565.1968,972.6137,73.25053,0.217658,-9.0,2990.367,1.114636,281.828,20.55478,0.0,47.2126,0.0,-0.76282,-0.077786,-0.23422,0.987688,1.01508,-47.213,199.092,0.0,2.1248381,0.0,0.0,45.7055
201.6,return,6563.7501,972.3845,73.23527,0.217612,-9.0,2989.189,1.114661,281.8295,20.55478,0.0,47.2083,0.0,-0.76261,-0.077764,-0.234199,0.987688,1.015075,-47.208,199.092,0.0,2.1248381,0.0,0.0,45.705
201.62,return,6562.3037,972.1554,73.22002,0.217566,-9.0,2988.011,1.114686,281.831,20.55478,0.0,47.204,0.0,-0.7624,-0.077743,-0.234178,0.987688,1.01507,-47.204,199.092,0.0,2.1248381,0.0,0.0,45.7045
201.64,return,6560.8576,971.9264,73.20477,0.21752,-9.0,2986.834,1.114711,281.8325,20.55478,0.0,47.1997,0.0,-0.76219,-0.077722,-0.234156,0.987688,1.015065,-47.2,199.092,0.0,2.1248381,0.0,0.0,45.704
201.66,return,6559.4119,971.6974,73.18953,0.217474,-9.0,2985.657,1.114736,281.834,20.55478,0.0,47.1955,0.0,-0.76198,-0.077701,-0.234135,0.987688,1.01506,-47.195,199.092,0.0,2.1248381,0.0,0.0,45.7035
201.68,return,6557.9664,971.4685,73.17429,0.217428,-9.0,2984.481,1.114761,281.8355,20.55478,0.0,47.1912,0.0,-0.76178,-0.07768,-0.234114,0.987688,1.015056,-47.191,199.092,0.0,2.1248381,0.0,0.0,45.703
201.7,return,6556.5212,971.2396,73.15905,0.217382,-9.0,2983.305,1.114786,281.8369,20.55478,0.0,47.187,0.0,-0.76157,-0.077659,-0.234093,0.987688,1.015051,-47.187,199.092,0.0,2.1248381,0.0,0.0,45.7024
201.72,return,6555.0764,971.0107,73.14382,0.217336,-9.0,2982.13,1.114811,281.8384,20.55478,0.0,47.1827,0.0,-0.76136,-0.077637,-0.234072,0.987688,1.015046,-47.183,199.092,0.0,2.1248381,0.0,0.0,45.7019
201.74,return,6553.6318,970.782,73.12859,0.217291,-9.0,2980.955,1.114836,281.8399,20.55478,0.0,47.1785,0.0,-0.76116,-0.077616,-0.234051,0.987688,1.015041,-47.178,199.092,0.0,2.1248381,0.0,0.0,45.7014
201.76,return,6552.1875,970.5532,73.11337,0.217245,-9.0,2979.781,1.114861,281.8414,20.55478,0.0,47.1742,0.0,-0.76095,-0.077595,-0.23403,0.987688,1.015036,-47.174,199.092,0.0,2.1248381,0.0,0.0,45.7009
201.78,return,6550.7436,970.3245,73.09815,0.217199,-9.0,2978.608,1.114886,281.8429,20.55478,0.0,47.17,0.0,-0.76075,-0.077574,-0.234009,0.987688,1.015031,-47.17,199.092,0.0,2.1248381,0.0,0.0,45.7004
201.8,return,6549.2999,970.0958,73.08294,0.217153,-9.0,2977.435,1.114911,281.8444,20.55478,0.0,47.1658,0.0,-0.76054,-0.077554,-0.233988,0.987688,1.015026,-47.166,199.092,0.0,2.1248381,0.0,0.0,45.6999
201.82,return,6547.8566,969.8672,73.06773,0.217107,-9.0,2976.262,1.114936,281.8459,20.55478,0.0,47.1616,0.0,-0.76034,-0.077533,-0.233967,0.987688,1.015022,-47.162,199.092,0.0,2.1248381,0.0,0.0,45.6994
201.84,return,6546.4135,969.6387,73.05252,0.217062,-9.0,2975.09,1.114961,281.8473,20.55478,0.0,47.1574,0.0,-0.76013,-0.077512,-0.233946,0.987688,1.015017,-47.157,199.092,0.0,2.1248381,0.0,0.0,45.6988
201.86,return,6544.9707,969.4102,73.03732,0.217016,-9.0,2973.919,1.114986,281.8488,20.55478,0.0,47.1532,0.0,-0.75993,-0.077491,-0.233925,0.987688,1.015012,-47.153,199.092,0.0,2.1248381,0.0,0.0,45.6983
201.88,return,6543.5283,969.1817,73.02212,0.21697,-9.0,2972.748,1.115011,281.8503,20.55478,0.0,47.149,0.0,-0.75972,-0.07747,-0.233905,0.987688,1.015007,-47.149,199.092,0.0,2.1248381,0.0,0.0,45.6978
201.9,return,6542.0861,968.9533,73.00692,0.216925,-9.0,2971.578,1.115036,281.8518,20.55478,0.0,47.1448,0.0,-0.75952,-0.077449,-0.233884,0.987688,1.015002,-47.145,199.092,0.0,2.1248381,0.0,0.0,45.6973
201.92,return,6540.6442,968.7249,72.99173,0.216879,-9.0,2970.408,1.115061,281.8533,20.55478,0.0,47.1406,0.0,-0.75932,-0.077429,-0.233863,0.987688,1.014998,-47.141,199.092,0.0,2.1248381,0.0,0.0,45.6968
201.94,return,6539.2027,968.4966,72.97655,0.216833,-9.0,2969.238,1.115086,281.8548,20.55478,0.0,47.1364,0.0,-0.75911,-0.077408,-0.233842,0.987688,1.014993,-47.136,199.092,0.0,2.1248381,0.0,0.0,45.6963
201.96,return,6537.7614,968.2683,72.96136,0.216787,-9.0,2968.07,1.115111,281.8563,20.55478,0.0,47.1323,0.0,-0.75891,-0.077387,-0.233822,0.987688,1.014988,-47.132,199.092,0.0,2.1248381,0.0,0.0,45.6958
201.98,return,6536.3205,968.0401,72.94619,0.216742,-9.0,2966.901,1.115136,281.8577,20.55478,0.0,47.1281,0.0,-0.75871,-0.077367,-0.233801,0.987688,1.014983,-47.128,199.092,0.0,2.1248381,0.0,0.0,45.6953
202.0,return,6534.8798,967.8119,72.93101,0.216696,-9.0,2965.734,1.115161,281.8592,20.55478,0.0,47.124,0.0,-0.75851,-0.077346,-0.233781,0.987688,1.014979,-47.124,199.092,0.0,2.1248381,0.0,0.0,45.6947
202.02,return,6533.4394,967.5838,72.91584,0.21665,-9.0,2964.566,1.115186,281.8607,20.55478,0.0,47.1198,0.0,-0.7583,-0.077326,-0.23376,0.987688,1.014974,-47.12,199.092,0.0,2.1248381,0.0,0.0,45.6942
202.04,return,6531.9994,967.3557,72.90068,0.216605,-9.0,2963.4,1.115211,281.8622,20.55478,0.0,47.1157,0.0,-0.7581,-0.077305,-0.233739,0.987688,1.014969,-47.116,199.092,0.0,2.1248381,0.0,0.0,45.6937
202.06,return,6530.5596,967.1277,72.88551,0.216559,-9.0,2962.233,1.115236,281.8637,20.55478,0.0,47.1116,0.0,-0.7579,-0.077285,-0.233719,0.987688,1.014964,-47.112,199.092,0.0,2.1248381,0.0,0.0,45.6932
202.08,return,6529.1201,966.8997,72.87036,0.216514,-9.0,2961.068,1.115261,281.8652,20.55478,0.0,47.1074,0.0,-0.7577,-0.077264,-0.233699,0.987688,1.01496,-47.107,199.092,0.0,2.1248381,0.0,0.0,45.6927
